PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
,False,,30.0,False,1450.0,0.0,154.61159693576903,0.0,1147.0,,False,257.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,19.0,False,1507.0,0.0,260.0,0.0,0.0,,False,257.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,26.0,False,0.0,0.0,0.0,0.0,0.0,,False,198.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,47.0,False,405.0,0.0,193.0,458.0,0.0,,False,46.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,28.0,False,120.0,8.0,1128.0,1.0,7.0,,True,46.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,200.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,29.0,False,28.0,0.0,561.0,203.0,0.0,,False,98.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,32.0,False,0.0,486.0,0.0,229.0,26.0,,False,269.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
,True,,44.0,False,0.0,0.0,0.0,0.0,0.0,,False,199.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,201.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,35.0,False,775.0,14.0,0.0,610.0,4.0,,False,258.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,False,203.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,34.0,False,0.0,118.0,5.0,0.0,761.0,,False,200.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,25.0,False,1174.0,0.0,18.0,721.0,0.0,,False,260.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,67.0,False,0.0,761.0,0.0,1.0,0.0,,True,271.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
,False,,22.0,False,0.0,1531.0,0.0,369.0,2969.0,,False,57.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,,True,57.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,True,206.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,14.0,False,1489.0,2.0,126.0,460.0,72.0,,False,261.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,42.0,False,491.0,106.0,8.0,202.0,0.0,,False,206.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,False,206.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,22.0,False,0.0,0.0,0.0,0.0,0.0,,False,202.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,31.0,False,43.0,782.0,1.0,660.0,0.0,,False,272.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,10.0,False,0.0,0.0,0.0,0.0,0.0,,True,262.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,39.0,False,1535.0,0.0,340.0,0.0,723.0,,False,262.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,41.0,False,0.0,0.0,0.0,0.0,269.5732486772484,,True,262.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,262.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,,True,203.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,21.0,False,0.0,39.0,0.0,310.0,539.0,,False,207.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,48.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,25.0,False,0.0,997.0,0.0,0.0,0.0,,True,100.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,23.0,False,0.0,1268.0,0.0,119.0,2.0,,False,265.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,33.0,False,77.0,2381.0,0.0,3656.0,150.0,,False,58.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,58.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,40.0,False,0.0,415.2759882491187,0.0,0.0,0.0,,True,206.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,False,208.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,21.0,False,965.0,0.0,23.0,3.0,0.0,,False,102.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,25.0,False,591.0,466.0,0.0,0.0,0.0,,False,44.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,False,,2.0,False,0.0,0.0,0.0,0.0,0.0,,False,208.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,19.0,False,0.0,3.0,946.0,0.0,0.0,,False,267.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,,False,211.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,43.0,False,0.0,2801.0,537.0,42.0,144.0,,True,52.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,19.0,False,245.0,41.0,550.0,275.967990599295,0.0,,False,212.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,22.0,False,926.0,0.0,0.0,0.0,78.0,,True,275.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,16.0,False,0.0,30.0,0.0,769.0,4.0,,False,268.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,42.0,False,0.0,21.0,0.0,2735.0,3604.0,,False,53.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,209.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,35.0,False,0.0,1125.0,429.0,0.0,55.0,,False,104.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
,True,,53.0,False,0.0,0.0,0.0,0.0,0.0,,True,49.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
,False,,17.0,False,21.0,0.0,690.0,260.0,5.0,,False,105.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,True,,6.0,False,0.0,0.0,0.0,0.0,0.0,,False,210.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,22.0,False,0.0,442.0,0.0,0.0,368.0,,True,269.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,41.0,False,338.0,0.0,377.0,2.0,86.0,,True,269.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,19.0,False,189.0,510.0,0.0,0.0,0.0,,True,105.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
,False,,39.0,False,705.0,3.0,0.0,0.0,0.0,,False,213.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,214.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,31.0,False,1088.0,0.0,280.0,0.0,0.0,,False,85.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,38.0,False,0.0,0.0,0.0,0.0,0.0,,True,212.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,True,,1.0,False,0.0,0.0,154.61159693576903,0.0,0.0,,True,215.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,276.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,21.0,False,1072.0,79.0,46.0,16.0,0.0,,False,276.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,44.0,False,485.0,2.0,210.0,0.0,351.0,,False,276.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
,False,,36.0,False,42.0,0.0,212.0,151.0,1853.0,,False,270.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,19.0,False,2058.0,0.0,224.0,298.0,19.0,,False,270.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,7.0,False,0.0,0.0,0.0,0.0,0.0,,True,214.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,39.0,False,386.0,190.0,0.0,489.0,0.0,,False,271.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,28.0,False,0.0,508.0,334.0,0.0,46.0,,True,216.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,28.0,False,0.0,0.0,529.0,560.0,60.0,,False,272.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,217.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,18.0,False,0.0,0.0,599.0,59.0,152.0,,False,218.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,215.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,True,,33.0,False,0.0,0.0,154.61159693576903,0.0,0.0,,True,215.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,18.0,False,1656.0,0.0,0.0,275.967990599295,0.0,,False,86.0,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
,False,,47.0,False,1.0,734.0,28.0,78.0,3471.0,,False,60.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,42.0,False,0.0,51.0,0.0,4170.0,13.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
,False,,17.0,False,36.0,0.0,1013.0,0.0,0.0,,False,106.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
,False,,21.0,False,737.0,4.0,27.0,8.0,0.0,,False,278.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,17.0,False,8.0,222.0,3.0,401.0,0.0,,True,278.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
,False,,26.0,False,4.0,770.0,0.0,0.0,0.0,,False,216.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,23.0,False,0.0,567.0,896.0,0.0,122.0,,False,279.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,15.0,False,0.0,0.0,154.61159693576903,0.0,832.0,,False,217.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,True,,18.0,False,0.0,0.0,0.0,0.0,0.0,,False,218.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,65.0,False,259.0,0.0,0.0,0.0,1916.0,,False,280.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,33.0,False,13.0,415.2759882491187,2011.0,17.0,32.0,,True,45.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,False,219.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,41.0,False,0.0,184.0,0.0,1520.0,3358.0,,False,54.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,42.0,False,1381.0,0.0,1243.0,0.0,0.0,,False,273.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,,False,108.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
,False,,37.0,False,328.0,6153.0,154.61159693576903,26.0,820.0,,False,274.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,17.0,False,891.0,0.0,243.0,0.0,5.0,,False,274.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,61.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,61.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,59.0,False,0.0,0.0,0.0,0.0,0.0,,True,61.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,32.0,False,0.0,0.0,0.0,0.0,0.0,,True,47.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,,False,47.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,8.0,False,0.0,0.0,0.0,0.0,0.0,,True,47.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,28.0,False,0.0,4380.0,0.0,692.0,0.0,,True,47.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,47.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,24.0,False,711.0,0.0,0.0,59.0,57.0,,False,282.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,1.0,False,0.0,0.0,0.0,0.0,0.0,,True,220.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,4.0,False,0.0,0.0,0.0,0.0,0.0,,True,220.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,46.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
,True,,46.0,False,0.0,0.0,154.61159693576903,0.0,0.0,,True,275.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
,False,,67.0,False,443.0,0.0,1721.0,250.0,2.0,,False,275.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,44.0,False,0.0,200.0,128.0,460.0,0.0,,False,109.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,14.0,False,360.0,0.0,2116.0,1.0,8.0,,False,283.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,23.0,False,0.0,0.0,4.0,0.0,965.0,,True,221.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,51.0,False,0.0,0.0,0.0,0.0,0.0,,False,219.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
